Index,Datum,Jahrzehnt
213,1991-12-06 13:06:04,1990
214,1991-12-06 13:10:04,1990
215,1991-12-06 13:14:05,1990
216,1991-12-06 13:18:05,1990
217,1991-12-06 13:22:05,1990
218,1991-12-06 13:26:05,1990
219,1991-12-06 13:30:05,1990
220,1991-12-06 13:34:05,1990
221,1991-12-06 13:39:00,1990
222,1991-12-06 13:43:00,1990
223,1991-12-06 13:47:00,1990
224,1991-12-06 13:51:00,1990
225,1991-12-06 13:55:00,1990
226,1991-12-06 13:59:01,1990
227,1991-12-06 14:03:01,1990
228,1991-12-06 14:07:01,1990
229,1991-12-06 14:11:01,1990
230,1991-12-06 14:15:01,1990
231,1991-12-06 14:19:01,1990
232,1991-12-06 14:23:02,1990
233,1991-12-06 14:27:02,1990
234,1991-12-06 14:31:02,1990
235,1991-12-06 14:35:02,1990
236,1991-12-06 14:39:02,1990
237,1991-12-06 14:43:03,1990
238,1991-12-06 14:47:03,1990
239,1991-12-06 14:51:03,1990
240,1991-12-06 14:55:03,1990
241,1991-12-06 14:59:03,1990
242,1991-12-06 15:03:03,1990
243,1991-12-06 15:07:04,1990
244,1991-12-06 15:11:04,1990
245,1991-12-06 15:15:04,1990
246,1991-12-06 15:19:04,1990
247,1991-12-06 15:23:04,1990
248,1991-12-06 15:27:04,1990
249,1991-12-06 15:31:05,1990
250,1991-12-06 15:35:05,1990
251,1991-12-06 15:39:05,1990
252,1991-12-06 15:43:05,1990
253,1991-12-06 15:47:05,1990
254,1991-12-06 15:52:00,1990
255,1991-12-06 15:56:00,1990
256,1991-12-06 16:00:00,1990
257,1991-12-06 16:04:00,1990
258,1991-12-06 16:08:00,1990
259,1991-12-06 16:12:00,1990
260,1991-12-06 16:16:01,1990
261,1991-12-06 16:20:01,1990
262,1991-12-06 16:24:01,1990
263,1991-12-06 16:28:01,1990
264,1991-12-06 16:32:01,1990
265,1991-12-06 16:36:02,1990
266,1991-12-06 16:40:02,1990
267,1991-12-06 16:44:02,1990
268,1991-12-06 16:48:02,1990
269,1991-12-06 16:52:02,1990
270,1991-12-06 16:56:02,1990
271,1991-12-06 17:00:03,1990
272,1991-12-06 17:04:03,1990
273,1991-12-06 17:08:03,1990
274,1991-12-06 17:12:03,1990
275,1991-12-06 17:16:03,1990
276,1991-12-06 17:20:03,1990
277,1991-12-06 17:24:04,1990
278,1991-12-06 17:28:04,1990
279,1991-12-06 17:32:04,1990
280,1991-12-06 17:36:04,1990
281,1991-12-06 17:40:04,1990
282,1991-12-06 17:44:05,1990
283,1991-12-06 17:48:05,1990
284,1991-12-06 17:52:05,1990
285,1991-12-06 17:56:05,1990
286,1991-12-06 18:00:05,1990
287,1991-12-06 18:04:05,1990
288,1991-12-06 18:09:00,1990
289,1991-12-06 18:13:00,1990
290,1991-12-06 18:17:00,1990
291,1991-12-06 18:21:00,1990
292,1991-12-06 18:25:00,1990
293,1991-12-06 18:29:01,1990
294,1991-12-06 18:33:01,1990
295,1991-12-06 18:37:01,1990
296,1991-12-06 18:41:01,1990
297,1991-12-06 18:45:01,1990
298,1991-12-06 18:49:01,1990
299,1991-12-06 18:53:02,1990
300,1991-12-06 18:57:02,1990
301,1991-12-06 19:01:02,1990
302,1991-12-06 19:05:02,1990
303,1991-12-06 19:09:02,1990
304,1991-12-06 19:13:02,1990
305,1991-12-06 19:17:03,1990
306,1991-12-06 19:21:03,1990
307,1991-12-06 19:25:03,1990
308,1991-12-06 19:29:03,1990
309,1991-12-06 19:33:03,1990
310,1991-12-06 19:37:04,1990
311,1991-12-06 19:41:04,1990
312,1991-12-06 19:45:04,1990
313,1991-12-06 19:49:04,1990
314,1991-12-06 19:53:04,1990
315,1991-12-06 19:57:04,1990
316,1991-12-06 20:01:05,1990
317,1991-12-06 20:05:05,1990
318,1991-12-06 20:09:05,1990
319,1991-12-06 20:13:05,1990
320,1991-12-06 20:17:05,1990
321,1991-12-06 20:22:00,1990
322,1991-12-06 20:26:00,1990
323,1991-12-06 20:30:00,1990
324,1991-12-06 20:34:00,1990
325,1991-12-06 20:42:00,1990
326,1991-12-06 20:46:01,1990
327,1991-12-06 20:50:01,1990
328,1991-12-06 20:54:01,1990
329,1991-12-06 20:58:01,1990
330,1991-12-06 21:06:01,1990
331,1991-12-06 21:10:02,1990
332,1991-12-06 21:14:02,1990
333,1991-12-06 21:18:02,1990
334,1991-12-06 21:22:02,1990
335,1991-12-06 21:26:02,1990
336,1991-12-06 21:30:03,1990
337,1991-12-06 21:34:03,1990
338,1991-12-06 21:38:03,1990
339,1991-12-06 21:42:03,1990
340,1991-12-06 21:46:03,1990
341,1991-12-06 21:50:03,1990
342,1991-12-06 21:54:04,1990
343,1991-12-06 21:58:04,1990
344,1991-12-06 22:02:04,1990
345,1991-12-06 22:06:04,1990
346,1991-12-06 22:10:04,1990
347,1991-12-06 22:14:05,1990
348,1991-12-06 22:18:05,1990
349,1991-12-06 22:22:05,1990
350,1991-12-06 22:26:05,1990
351,1991-12-06 22:30:05,1990
352,1991-12-06 22:34:05,1990
353,1991-12-06 22:39:00,1990
354,1991-12-06 22:43:00,1990
355,1991-12-06 22:47:00,1990
356,1991-12-06 22:51:00,1990
357,1991-12-06 22:55:00,1990
358,1991-12-06 22:59:00,1990
359,1991-12-06 23:03:01,1990
360,1991-12-06 23:07:01,1990
361,1991-12-06 23:11:01,1990
362,1991-12-06 23:15:01,1990
363,1991-12-06 23:19:01,1990
364,1991-12-06 23:23:02,1990
365,1991-12-06 23:27:02,1990
366,1991-12-06 23:31:02,1990
367,1991-12-06 23:35:02,1990
368,1991-12-06 23:39:02,1990
369,1991-12-06 23:43:02,1990
370,1991-12-06 23:47:03,1990
371,1991-12-06 23:51:03,1990
372,1991-12-06 23:55:03,1990
373,1991-12-06 23:59:03,1990
374,1991-12-07 00:03:03,1990
375,1991-12-07 00:07:04,1990
376,1991-12-07 00:11:04,1990
377,1991-12-07 00:15:04,1990
378,1991-12-07 00:19:04,1990
379,1991-12-07 00:23:04,1990
380,1991-12-07 00:27:04,1990
381,1991-12-07 00:31:05,1990
382,1991-12-07 00:35:05,1990
383,1991-12-07 00:39:05,1990
384,1991-12-07 00:43:05,1990
385,1991-12-07 00:47:05,1990
386,1991-12-07 00:51:05,1990
387,1991-12-07 00:56:00,1990
388,1991-12-07 01:00:00,1990
389,1991-12-07 01:04:00,1990
390,1991-12-07 01:08:00,1990
391,1991-12-07 01:12:00,1990
392,1991-12-07 01:16:01,1990
393,1991-12-07 01:20:01,1990
394,1991-12-07 01:24:01,1990
395,1991-12-07 01:28:01,1990
396,1991-12-07 01:32:01,1990
397,1991-12-07 01:36:01,1990
398,1991-12-07 01:40:02,1990
399,1991-12-07 01:44:02,1990
400,1991-12-07 01:48:02,1990
401,1991-12-07 01:52:02,1990
402,1991-12-07 01:56:02,1990
403,1991-12-07 02:00:03,1990
404,1991-12-07 02:04:03,1990
405,1991-12-07 02:08:03,1990
406,1991-12-07 02:12:03,1990
407,1991-12-07 02:16:03,1990
408,1991-12-07 02:20:03,1990
409,1991-12-07 02:24:04,1990
410,1991-12-07 02:28:04,1990
411,1991-12-07 02:32:04,1990
412,1991-12-07 02:36:04,1990
413,1991-12-07 02:40:04,1990
414,1991-12-07 02:44:05,1990
415,1991-12-07 02:48:05,1990
416,1991-12-07 02:52:05,1990
417,1991-12-07 02:56:05,1990
418,1991-12-07 03:00:05,1990
419,1991-12-07 03:04:05,1990
420,1991-12-07 03:09:00,1990
421,1991-12-07 03:13:00,1990
422,1991-12-07 03:17:00,1990
423,1991-12-07 03:21:00,1990
424,1991-12-07 03:25:00,1990
425,1991-12-07 03:29:00,1990
426,1991-12-07 03:33:01,1990
427,1991-12-07 03:37:01,1990
428,1991-12-07 03:41:01,1990
429,1991-12-07 03:45:01,1990
430,1991-12-07 03:49:01,1990
431,1991-12-07 03:53:02,1990
432,1991-12-07 03:57:02,1990
433,1991-12-07 04:01:02,1990
434,1991-12-07 04:09:02,1990
435,1991-12-07 04:13:02,1990
436,1991-12-07 04:17:03,1990
437,1991-12-07 04:21:03,1990
438,1991-12-07 04:25:03,1990
439,1991-12-07 04:29:03,1990
440,1991-12-07 04:33:03,1990
441,1991-12-07 04:37:04,1990
442,1991-12-07 04:41:04,1990
443,1991-12-07 04:45:04,1990
444,1991-12-07 04:49:04,1990
445,1991-12-07 04:53:04,1990
446,1991-12-07 04:57:04,1990
447,1991-12-07 05:01:05,1990
448,1991-12-07 05:05:05,1990
449,1991-12-07 05:09:05,1990
450,1991-12-07 05:13:05,1990
451,1991-12-07 05:17:05,1990
452,1991-12-07 05:21:05,1990
453,1991-12-07 05:26:00,1990
454,1991-12-07 05:30:00,1990
455,1991-12-07 05:34:00,1990
456,1991-12-07 05:38:00,1990
457,1991-12-07 05:42:00,1990
458,1991-12-07 05:46:01,1990
459,1991-12-07 05:50:01,1990
460,1991-12-07 05:54:01,1990
461,1991-12-07 05:58:01,1990
462,1991-12-07 06:02:01,1990
463,1991-12-07 06:06:01,1990
464,1991-12-07 06:10:02,1990
465,1991-12-07 06:14:02,1990
466,1991-12-07 06:18:02,1990
467,1991-12-07 06:22:02,1990
468,1991-12-07 06:26:02,1990
469,1991-12-07 06:30:03,1990
470,1991-12-07 06:34:03,1990
471,1991-12-07 06:38:03,1990
472,1991-12-07 06:42:03,1990
473,1991-12-07 06:46:03,1990
474,1991-12-07 06:50:03,1990
475,1991-12-07 06:54:04,1990
476,1991-12-07 06:58:04,1990
477,1991-12-07 07:02:04,1990
478,1991-12-07 07:06:04,1990
479,1991-12-07 07:10:04,1990
480,1991-12-07 07:14:04,1990
481,1991-12-07 07:18:05,1990
482,1991-12-07 07:22:05,1990
483,1991-12-07 07:26:05,1990
484,1991-12-07 07:30:05,1990
485,1991-12-07 07:34:05,1990
486,1991-12-07 07:39:00,1990
487,1991-12-07 07:43:00,1990
488,1991-12-07 07:47:00,1990
489,1991-12-07 07:51:00,1990
490,1991-12-07 07:55:00,1990
491,1991-12-07 07:59:00,1990
492,1991-12-07 08:03:01,1990
493,1991-12-07 08:07:01,1990
494,1991-12-07 08:11:01,1990
495,1991-12-07 08:15:01,1990
496,1991-12-07 08:19:01,1990
497,1991-12-07 08:23:02,1990
498,1991-12-07 08:27:02,1990
499,1991-12-07 08:31:02,1990
500,1991-12-07 08:35:02,1990
501,1991-12-07 08:39:02,1990
502,1991-12-07 08:43:02,1990
503,1991-12-07 08:47:03,1990
504,1991-12-07 08:51:03,1990
505,1991-12-07 08:55:03,1990
506,1991-12-07 08:59:03,1990
507,1991-12-07 09:03:03,1990
508,1991-12-07 09:07:03,1990
509,1991-12-07 09:11:04,1990
510,1991-12-07 09:15:04,1990
511,1991-12-07 09:19:04,1990
512,1991-12-07 09:23:04,1990
513,1991-12-07 09:27:04,1990
514,1991-12-07 09:31:05,1990
515,1991-12-07 09:35:05,1990
516,1991-12-07 09:39:05,1990
517,1991-12-07 09:43:05,1990
518,1991-12-07 09:47:05,1990
519,1991-12-07 09:56:00,1990
520,1991-12-07 10:00:00,1990
521,1991-12-07 10:04:00,1990
522,1991-12-07 10:08:00,1990
523,1991-12-07 10:12:00,1990
524,1991-12-07 10:16:01,1990
525,1991-12-07 10:24:01,1990
526,1991-12-07 10:28:01,1990
527,1991-12-07 10:32:01,1990
528,1991-12-07 10:36:01,1990
529,1991-12-07 10:40:02,1990
530,1991-12-07 10:44:02,1990
531,1991-12-07 10:48:02,1990
532,1991-12-07 10:52:02,1990
533,1991-12-07 10:56:02,1990
534,1991-12-07 11:00:02,1990
535,1991-12-07 11:04:03,1990
536,1991-12-07 11:08:03,1990
537,1991-12-07 11:12:03,1990
538,1991-12-07 11:16:03,1990
539,1991-12-07 11:20:03,1990
540,1991-12-07 11:28:04,1990
541,1991-12-07 11:32:04,1990
542,1991-12-07 11:36:04,1990
543,1991-12-07 11:40:04,1990
544,1991-12-07 11:44:04,1990
545,1991-12-07 11:48:05,1990
546,1991-12-07 11:52:05,1990
547,1991-12-07 11:56:05,1990
548,1991-12-07 12:00:05,1990
549,1991-12-07 12:04:05,1990
550,1991-12-07 12:09:00,1990
551,1991-12-07 12:13:00,1990
552,1991-12-07 12:17:00,1990
553,1991-12-07 12:21:00,1990
554,1991-12-07 12:25:00,1990
555,1991-12-07 12:29:00,1990
556,1991-12-07 12:33:01,1990
557,1991-12-07 12:37:01,1990
558,1991-12-07 12:41:01,1990
559,1991-12-07 12:45:01,1990
560,1991-12-07 12:49:01,1990
561,1991-12-07 12:53:02,1990
562,1991-12-07 12:57:02,1990
563,1991-12-07 13:01:02,1990
564,1991-12-07 13:05:02,1990
565,1991-12-07 13:09:02,1990
566,1991-12-07 13:13:02,1990
567,1991-12-07 13:17:03,1990
568,1991-12-07 13:21:03,1990
569,1991-12-07 13:25:03,1990
570,1991-12-07 13:29:03,1990
571,1991-12-07 13:33:03,1990
572,1991-12-07 13:37:03,1990
573,1991-12-07 13:41:04,1990
574,1991-12-07 13:45:04,1990
575,1991-12-07 13:49:04,1990
576,1991-12-07 13:53:04,1990
577,1991-12-07 13:57:04,1990
578,1991-12-07 14:01:05,1990
579,1991-12-07 14:05:05,1990
580,1991-12-07 14:09:05,1990
581,1991-12-07 14:13:05,1990
582,1991-12-07 14:17:05,1990
583,1991-12-07 14:21:05,1990
584,1991-12-07 14:26:00,1990
585,1991-12-07 14:30:00,1990
586,1991-12-07 14:34:00,1990
587,1991-12-07 14:38:00,1990
588,1991-12-07 14:42:00,1990
589,1991-12-07 14:46:01,1990
590,1991-12-07 14:50:01,1990
591,1991-12-07 14:54:01,1990
592,1991-12-07 14:58:01,1990
593,1991-12-07 15:02:01,1990
594,1991-12-07 15:06:01,1990
595,1991-12-07 15:10:02,1990
596,1991-12-07 15:14:02,1990
597,1991-12-07 15:18:02,1990
598,1991-12-07 15:22:02,1990
599,1991-12-07 15:26:02,1990
600,1991-12-07 15:30:02,1990
601,1991-12-07 15:34:03,1990
602,1991-12-07 15:38:03,1990
603,1991-12-07 15:42:03,1990
604,1991-12-07 15:46:03,1990
605,1991-12-07 15:50:03,1990
606,1991-12-07 15:54:04,1990
607,1991-12-07 15:58:04,1990
608,1991-12-07 16:06:04,1990
609,1991-12-07 16:10:04,1990
610,1991-12-07 16:14:04,1990
611,1991-12-07 16:18:05,1990
612,1991-12-07 16:22:05,1990
613,1991-12-07 16:26:05,1990
614,1991-12-07 16:30:05,1990
615,1991-12-07 16:34:05,1990
616,1991-12-07 16:39:00,1990
617,1991-12-07 16:43:00,1990
618,1991-12-07 16:47:00,1990
619,1991-12-07 16:51:00,1990
620,1991-12-07 16:55:00,1990
621,1991-12-07 16:59:00,1990
622,1991-12-07 17:03:01,1990
623,1991-12-07 17:07:01,1990
624,1991-12-07 17:11:01,1990
625,1991-12-07 17:15:01,1990
626,1991-12-07 17:19:01,1990
627,1991-12-07 17:23:01,1990
628,1991-12-07 17:27:02,1990
629,1991-12-07 17:31:02,1990
630,1991-12-07 17:35:02,1990
631,1991-12-07 17:39:02,1990
632,1991-12-07 17:43:02,1990
633,1991-12-07 17:47:03,1990
634,1991-12-07 17:51:03,1990
635,1991-12-07 17:59:03,1990
636,1991-12-07 18:03:03,1990
637,1991-12-07 18:07:03,1990
638,1991-12-07 18:11:04,1990
639,1991-12-07 18:15:04,1990
640,1991-12-07 18:19:04,1990
641,1991-12-07 18:23:04,1990
642,1991-12-07 18:27:04,1990
643,1991-12-07 18:31:05,1990
644,1991-12-07 18:35:05,1990
645,1991-12-07 18:39:05,1990
646,1991-12-07 18:43:05,1990
647,1991-12-07 18:47:05,1990
648,1991-12-07 18:51:05,1990
649,1991-12-07 18:56:00,1990
650,1991-12-07 19:00:00,1990
651,1991-12-07 19:04:00,1990
652,1991-12-07 19:08:00,1990
653,1991-12-07 19:12:00,1990
654,1991-12-07 19:16:00,1990
655,1991-12-07 19:20:01,1990
656,1991-12-07 19:24:01,1990
657,1991-12-07 19:28:01,1990
658,1991-12-07 19:32:01,1990
659,1991-12-07 19:36:01,1990
660,1991-12-07 19:40:02,1990
661,1991-12-07 19:44:02,1990
662,1991-12-07 19:48:02,1990
663,1991-12-07 19:52:02,1990
664,1991-12-07 19:56:02,1990
665,1991-12-07 20:00:02,1990
666,1991-12-07 20:04:03,1990
667,1991-12-07 20:08:03,1990
668,1991-12-07 20:12:03,1990
669,1991-12-07 20:16:03,1990
670,1991-12-07 20:20:03,1990
671,1991-12-07 20:24:04,1990
672,1991-12-07 20:28:04,1990
673,1991-12-07 20:32:04,1990
674,1991-12-07 20:36:04,1990
675,1991-12-07 20:40:04,1990
676,1991-12-07 20:44:04,1990
677,1991-12-07 20:48:05,1990
678,1991-12-07 20:52:05,1990
679,1991-12-07 20:56:05,1990
680,1991-12-07 21:00:05,1990
681,1991-12-07 21:04:05,1990
682,1991-12-07 21:08:05,1990
683,1991-12-07 21:13:00,1990
684,1991-12-07 21:17:00,1990
685,1991-12-07 21:21:00,1990
686,1991-12-07 21:25:00,1990
687,1991-12-07 21:29:00,1990
688,1991-12-07 21:33:01,1990
689,1991-12-07 21:37:01,1990
690,1991-12-07 21:41:01,1990
691,1991-12-07 21:45:01,1990
692,1991-12-07 21:49:01,1990
693,1991-12-07 21:53:01,1990
694,1991-12-07 21:57:02,1990
695,1991-12-07 22:01:02,1990
696,1991-12-07 22:05:02,1990
697,1991-12-07 22:09:02,1990
698,1991-12-07 22:13:02,1990
699,1991-12-07 22:17:03,1990
700,1991-12-07 22:21:03,1990
701,1991-12-07 22:25:03,1990
702,1991-12-07 22:29:03,1990
703,1991-12-07 22:33:03,1990
704,1991-12-07 22:37:03,1990
705,1991-12-07 22:41:04,1990
706,1991-12-07 22:45:04,1990
707,1991-12-07 22:49:04,1990
708,1991-12-07 22:53:04,1990
709,1991-12-07 22:57:04,1990
710,1991-12-07 23:01:04,1990
711,1991-12-07 23:05:05,1990
712,1991-12-07 23:09:05,1990
713,1991-12-07 23:13:05,1990
714,1991-12-07 23:17:05,1990
715,1991-12-07 23:21:05,1990
716,1991-12-07 23:26:00,1990
717,1991-12-07 23:30:00,1990
718,1991-12-07 23:34:00,1990
719,1991-12-07 23:38:00,1990
720,1991-12-07 23:42:00,1990
721,1991-12-07 23:46:00,1990
722,1991-12-07 23:50:01,1990
723,1991-12-07 23:54:01,1990
724,1991-12-07 23:58:01,1990
725,1991-12-08 00:02:01,1990
726,1991-12-08 00:06:01,1990
727,1991-12-08 00:10:02,1990
728,1991-12-08 00:14:02,1990
729,1991-12-08 00:18:02,1990
730,1991-12-08 00:22:02,1990
731,1991-12-08 00:26:02,1990
732,1991-12-08 00:30:02,1990
733,1991-12-08 00:34:03,1990
734,1991-12-08 00:38:03,1990
735,1991-12-08 00:42:03,1990
736,1991-12-08 00:46:03,1990
737,1991-12-08 00:50:03,1990
738,1991-12-08 00:54:04,1990
739,1991-12-08 00:58:04,1990
740,1991-12-08 01:02:04,1990
741,1991-12-08 01:06:04,1990
742,1991-12-08 01:10:04,1990
743,1991-12-08 01:14:04,1990
744,1991-12-08 01:18:05,1990
745,1991-12-08 01:22:05,1990
746,1991-12-08 01:26:05,1990
747,1991-12-08 01:30:05,1990
748,1991-12-08 01:34:05,1990
749,1991-12-08 01:38:05,1990
750,1991-12-08 01:43:00,1990
751,1991-12-08 01:51:00,1990
752,1991-12-08 01:55:00,1990
753,1991-12-08 01:59:00,1990
754,1991-12-08 02:03:01,1990
755,1991-12-08 02:07:01,1990
756,1991-12-08 02:11:01,1990
757,1991-12-08 02:15:01,1990
758,1991-12-08 02:19:01,1990
759,1991-12-08 02:23:01,1990
760,1991-12-08 02:27:02,1990
761,1991-12-08 02:31:02,1990
762,1991-12-08 02:35:02,1990
763,1991-12-08 02:39:02,1990
764,1991-12-08 02:43:02,1990
765,1991-12-08 02:47:03,1990
766,1991-12-08 02:51:03,1990
767,1991-12-08 02:55:03,1990
768,1991-12-08 02:59:03,1990
769,1991-12-08 03:03:03,1990
770,1991-12-08 03:07:03,1990
771,1991-12-08 03:11:04,1990
772,1991-12-08 03:15:04,1990
773,1991-12-08 03:19:04,1990
774,1991-12-08 03:23:04,1990
