Index,Datum,Jahrzehnt
124,1981-06-03 23:05:03,1980
125,1981-06-03 23:13:01,1980
126,1981-06-03 23:20:04,1980
127,1981-06-03 23:28:02,1980
128,1981-06-03 23:36:00,1980
129,1981-06-03 23:43:03,1980
130,1981-06-03 23:51:01,1980
131,1981-06-03 23:58:05,1980
132,1981-06-04 00:06:02,1980
133,1981-06-04 00:14:00,1980
134,1981-06-04 00:21:04,1980
135,1981-06-04 00:29:01,1980
136,1981-06-04 00:36:05,1980
137,1981-06-04 00:44:03,1980
138,1981-06-04 00:52:00,1980
139,1981-06-04 00:59:04,1980
140,1981-06-04 01:07:01,1980
141,1981-06-04 01:14:05,1980
142,1981-06-04 01:22:03,1980
143,1981-06-04 01:30:00,1980
144,1981-06-04 01:37:04,1980
145,1981-06-04 01:45:02,1980
146,1981-06-04 01:52:05,1980
147,1981-06-04 02:00:03,1980
148,1981-06-04 02:08:01,1980
149,1981-06-04 02:15:04,1980
150,1981-06-04 02:23:02,1980
151,1981-06-04 02:31:00,1980
152,1981-06-04 02:38:03,1980
153,1981-06-04 02:46:01,1980
154,1981-06-04 02:53:04,1980
155,1981-06-04 03:01:02,1980
156,1981-06-04 03:09:00,1980
157,1981-06-04 03:16:03,1980
158,1981-06-04 03:24:01,1980
159,1981-06-04 03:31:05,1980
160,1981-06-04 03:39:02,1980
161,1981-06-04 03:47:00,1980
162,1981-06-04 03:54:04,1980
163,1981-06-04 04:02:01,1980
164,1981-06-04 04:09:05,1980
165,1981-06-04 04:17:03,1980
166,1981-06-04 04:25:00,1980
167,1981-06-04 04:32:04,1980
168,1981-06-04 04:40:01,1980
169,1981-06-04 04:47:05,1980
170,1981-06-04 04:55:03,1980
171,1981-06-04 05:03:00,1980
172,1981-06-04 05:10:04,1980
173,1981-06-04 05:18:02,1980
174,1981-06-04 05:25:05,1980
175,1981-06-04 05:33:03,1980
176,1981-06-04 05:41:01,1980
177,1981-06-04 05:48:04,1980
178,1981-06-04 05:56:02,1980
179,1981-06-04 06:03:05,1980
180,1981-06-04 06:11:03,1980
181,1981-06-04 06:19:01,1980
182,1981-06-04 06:26:04,1980
183,1981-06-04 06:34:02,1980
184,1981-06-04 06:42:00,1980
185,1981-06-04 06:49:03,1980
186,1981-06-04 06:57:01,1980
187,1981-06-04 07:04:05,1980
188,1981-06-04 07:12:02,1980
189,1981-06-04 07:20:00,1980
190,1981-06-04 07:27:04,1980
191,1981-06-04 07:35:01,1980
192,1981-06-04 07:42:05,1980
193,1981-06-04 07:50:02,1980
194,1981-06-04 07:58:00,1980
195,1981-06-04 08:05:04,1980
196,1981-06-04 08:13:01,1980
197,1981-06-04 08:20:05,1980
198,1981-06-04 08:28:03,1980
199,1981-06-04 08:36:00,1980
200,1981-06-04 08:43:04,1980
201,1981-06-04 08:51:02,1980
202,1981-06-04 08:58:05,1980
203,1981-06-04 09:06:03,1980
204,1981-06-04 09:14:01,1980
205,1981-06-04 09:21:04,1980
206,1981-06-04 09:29:02,1980
207,1981-06-04 09:36:05,1980
208,1981-06-04 09:44:03,1980
209,1981-06-04 09:52:01,1980
210,1981-06-04 09:59:04,1980
211,1981-06-04 10:07:02,1980
212,1981-06-04 10:15:00,1980
213,1981-06-04 10:22:03,1980
214,1981-06-04 10:30:01,1980
215,1981-06-04 10:37:05,1980
216,1981-06-04 10:45:02,1980
217,1981-06-04 10:53:00,1980
218,1981-06-04 11:00:04,1980
219,1981-06-04 11:08:01,1980
220,1981-06-04 11:15:05,1980
221,1981-06-04 11:23:02,1980
222,1981-06-04 11:31:00,1980
223,1981-06-04 11:38:04,1980
224,1981-06-04 11:46:01,1980
225,1981-06-04 11:53:05,1980
226,1981-06-04 12:01:03,1980
227,1981-06-04 12:09:00,1980
228,1981-06-04 12:16:04,1980
229,1981-06-04 12:24:02,1980
230,1981-06-04 12:31:05,1980
231,1981-06-04 12:39:03,1980
232,1981-06-04 12:47:00,1980
233,1981-06-04 12:54:04,1980
234,1981-06-04 13:02:02,1980
235,1981-06-04 13:09:05,1980
236,1981-06-04 13:17:03,1980
237,1981-06-04 13:25:01,1980
238,1981-06-04 13:32:04,1980
239,1981-06-04 13:40:02,1980
240,1981-06-04 13:48:00,1980
241,1981-06-04 13:55:03,1980
242,1981-06-04 14:03:01,1980
243,1981-06-04 14:10:05,1980
244,1981-06-04 14:18:02,1980
245,1981-06-04 14:26:00,1980
246,1981-06-04 14:33:03,1980
247,1981-06-04 14:41:01,1980
248,1981-06-04 14:48:05,1980
249,1981-06-04 14:56:02,1980
250,1981-06-04 15:04:00,1980
251,1981-06-04 15:11:04,1980
252,1981-06-04 15:19:01,1980
253,1981-06-04 15:26:05,1980
254,1981-06-04 15:34:03,1980
255,1981-06-04 15:42:00,1980
256,1981-06-04 15:49:04,1980
257,1981-06-04 15:57:02,1980
258,1981-06-04 16:04:05,1980
259,1981-06-04 16:12:03,1980
260,1981-06-04 16:20:00,1980
261,1981-06-04 16:27:04,1980
262,1981-06-04 16:35:02,1980
263,1981-06-04 16:42:05,1980
264,1981-06-04 16:50:03,1980
265,1981-06-04 16:58:01,1980
266,1981-06-04 17:05:04,1980
267,1981-06-04 17:13:02,1980
268,1981-06-04 17:21:00,1980
269,1981-06-04 17:28:03,1980
270,1981-06-04 17:36:01,1980
271,1981-06-04 17:43:04,1980
272,1981-06-04 17:51:02,1980
273,1981-06-04 17:59:00,1980
274,1981-06-04 18:06:03,1980
275,1981-06-04 18:14:01,1980
276,1981-06-04 18:21:05,1980
277,1981-06-04 18:29:02,1980
278,1981-06-04 18:37:00,1980
279,1981-06-04 18:44:04,1980
280,1981-06-04 18:52:01,1980
281,1981-06-04 18:59:05,1980
282,1981-06-04 19:07:03,1980
283,1981-06-04 19:15:00,1980
284,1981-06-04 19:22:04,1980
285,1981-06-04 19:30:01,1980
286,1981-06-04 19:37:05,1980
287,1981-06-04 19:45:03,1980
288,1981-06-04 19:53:00,1980
289,1981-06-04 20:00:04,1980
290,1981-06-04 20:08:02,1980
291,1981-06-04 20:15:05,1980
292,1981-06-04 20:23:03,1980
293,1981-06-04 20:31:01,1980
294,1981-06-04 20:38:04,1980
295,1981-06-04 20:46:02,1980
296,1981-06-04 20:54:00,1980
297,1981-06-04 21:01:03,1980
298,1981-06-04 21:09:01,1980
299,1981-06-04 21:16:04,1980
300,1981-06-04 21:24:02,1980
301,1981-06-04 21:32:00,1980
302,1981-06-04 21:39:03,1980
303,1981-06-04 21:47:01,1980
304,1981-06-04 21:54:05,1980
305,1981-06-04 22:02:02,1980
306,1981-06-04 22:10:00,1980
307,1981-06-04 22:17:04,1980
308,1981-06-04 22:25:01,1980
309,1981-06-04 22:32:05,1980
310,1981-06-04 22:40:03,1980
311,1981-06-04 22:48:00,1980
312,1981-06-04 22:55:04,1980
313,1981-06-04 23:03:01,1980
314,1981-06-04 23:10:05,1980
315,1981-06-04 23:18:03,1980
316,1981-06-04 23:26:00,1980
317,1981-06-04 23:33:04,1980
318,1981-06-04 23:41:02,1980
319,1981-06-04 23:48:05,1980
320,1981-06-04 23:56:03,1980
321,1981-06-05 00:04:01,1980
322,1981-06-05 00:11:04,1980
323,1981-06-05 00:19:02,1980
324,1981-06-05 00:26:05,1980
325,1981-06-05 00:34:03,1980
326,1981-06-05 00:42:01,1980
327,1981-06-05 00:49:04,1980
328,1981-06-05 00:57:02,1980
329,1981-06-05 01:05:00,1980
330,1981-06-05 01:12:03,1980
331,1981-06-05 01:20:01,1980
332,1981-06-05 01:27:05,1980
333,1981-06-05 01:35:02,1980
334,1981-06-05 01:43:00,1980
335,1981-06-05 01:50:04,1980
336,1981-06-05 01:58:01,1980
337,1981-06-05 02:05:05,1980
338,1981-06-05 02:13:02,1980
339,1981-06-05 02:21:00,1980
340,1981-06-05 02:28:04,1980
341,1981-06-05 02:36:01,1980
342,1981-06-05 02:43:05,1980
343,1981-06-05 02:51:03,1980
344,1981-06-05 02:59:00,1980
345,1981-06-05 03:06:04,1980
346,1981-06-05 03:14:02,1980
347,1981-06-05 03:21:05,1980
348,1981-06-05 03:29:03,1980
349,1981-06-05 03:37:01,1980
350,1981-06-05 03:44:04,1980
351,1981-06-05 03:52:02,1980
352,1981-06-05 03:59:05,1980
353,1981-06-05 04:07:03,1980
354,1981-06-05 04:15:01,1980
355,1981-06-05 04:22:04,1980
356,1981-06-05 04:30:02,1980
357,1981-06-05 04:38:00,1980
358,1981-06-05 04:45:03,1980
359,1981-06-05 04:53:01,1980
360,1981-06-05 05:00:05,1980
361,1981-06-05 05:08:02,1980
362,1981-06-05 05:16:00,1980
363,1981-06-05 05:23:03,1980
364,1981-06-05 05:31:01,1980
365,1981-06-05 05:38:05,1980
366,1981-06-05 05:46:02,1980
367,1981-06-05 05:54:00,1980
368,1981-06-05 06:01:04,1980
369,1981-06-05 06:09:01,1980
370,1981-06-05 06:16:05,1980
371,1981-06-05 06:24:03,1980
372,1981-06-05 06:32:00,1980
373,1981-06-05 06:39:04,1980
374,1981-06-05 06:47:02,1980
375,1981-06-05 06:54:05,1980
376,1981-06-05 07:02:03,1980
377,1981-06-05 07:10:00,1980
378,1981-06-05 07:17:04,1980
379,1981-06-05 07:25:02,1980
380,1981-06-05 07:32:05,1980
381,1981-06-05 07:40:03,1980
382,1981-06-05 07:48:01,1980
383,1981-06-05 07:55:04,1980
384,1981-06-05 08:03:02,1980
385,1981-06-05 08:11:00,1980
386,1981-06-05 08:18:03,1980
387,1981-06-05 08:26:01,1980
388,1981-06-05 08:33:05,1980
389,1981-06-05 08:41:02,1980
390,1981-06-05 08:49:00,1980
391,1981-06-05 08:56:03,1980
392,1981-06-05 09:04:01,1980
393,1981-06-05 09:11:05,1980
394,1981-06-05 09:19:02,1980
395,1981-06-05 09:27:00,1980
396,1981-06-05 09:34:04,1980
397,1981-06-05 09:42:01,1980
398,1981-06-05 09:49:05,1980
399,1981-06-05 09:57:03,1980
400,1981-06-05 10:05:00,1980
401,1981-06-05 10:12:04,1980
402,1981-06-05 10:20:02,1980
403,1981-06-05 10:27:05,1980
404,1981-06-05 10:35:03,1980
405,1981-06-05 10:43:00,1980
406,1981-06-05 10:50:04,1980
407,1981-06-05 10:58:02,1980
408,1981-06-05 11:05:05,1980
409,1981-06-05 11:13:03,1980
410,1981-06-05 11:21:01,1980
411,1981-06-05 11:28:04,1980
412,1981-06-05 11:36:02,1980
413,1981-06-05 11:44:00,1980
414,1981-06-05 11:51:03,1980
415,1981-06-05 11:59:01,1980
416,1981-06-05 12:06:04,1980
417,1981-06-05 12:14:02,1980
418,1981-06-05 12:22:00,1980
419,1981-06-05 12:29:03,1980
420,1981-06-05 12:37:01,1980
421,1981-06-05 12:44:05,1980
422,1981-06-05 12:52:02,1980
423,1981-06-05 13:00:00,1980
424,1981-06-05 13:07:04,1980
425,1981-06-05 13:15:01,1980
426,1981-06-05 13:22:05,1980
427,1981-06-05 13:30:03,1980
428,1981-06-05 13:38:00,1980
429,1981-06-05 13:45:04,1980
430,1981-06-05 13:53:01,1980
431,1981-06-05 14:00:05,1980
432,1981-06-05 14:08:03,1980
433,1981-06-05 14:16:00,1980
434,1981-06-05 14:23:04,1980
435,1981-06-05 14:31:02,1980
436,1981-06-05 14:38:05,1980
437,1981-06-05 14:46:03,1980
438,1981-06-05 14:54:01,1980
439,1981-06-05 15:01:04,1980
440,1981-06-05 15:09:02,1980
441,1981-06-05 15:17:00,1980
442,1981-06-05 15:24:03,1980
443,1981-06-05 15:32:01,1980
444,1981-06-05 15:39:04,1980
445,1981-06-05 15:47:02,1980
446,1981-06-05 15:55:00,1980
447,1981-06-05 16:02:03,1980
448,1981-06-05 16:10:01,1980
449,1981-06-05 16:17:05,1980
450,1981-06-05 16:25:02,1980
451,1981-06-05 16:33:00,1980
452,1981-06-05 16:40:04,1980
453,1981-06-05 16:48:01,1980
454,1981-06-05 16:55:05,1980
455,1981-06-05 17:03:02,1980
456,1981-06-05 17:11:00,1980
457,1981-06-05 17:18:04,1980
458,1981-06-05 17:26:01,1980
459,1981-06-05 17:33:05,1980
460,1981-06-05 17:41:03,1980
461,1981-06-05 17:49:00,1980
462,1981-06-05 17:56:04,1980
463,1981-06-05 18:04:02,1980
464,1981-06-05 18:11:05,1980
465,1981-06-05 18:19:03,1980
466,1981-06-05 18:27:01,1980
467,1981-06-05 18:34:04,1980
468,1981-06-05 18:42:02,1980
469,1981-06-05 18:49:05,1980
470,1981-06-05 18:57:03,1980
471,1981-06-05 19:05:01,1980
472,1981-06-05 19:12:04,1980
473,1981-06-05 19:20:02,1980
474,1981-06-05 19:28:00,1980
475,1981-06-05 19:35:03,1980
476,1981-06-05 19:43:01,1980
477,1981-06-05 19:50:05,1980
478,1981-06-05 19:58:02,1980
479,1981-06-05 20:06:00,1980
480,1981-06-05 20:13:04,1980
481,1981-06-05 20:21:01,1980
482,1981-06-05 20:28:05,1980
483,1981-06-05 20:36:02,1980
484,1981-06-05 20:44:00,1980
485,1981-06-05 20:51:04,1980
486,1981-06-05 20:59:01,1980
487,1981-06-05 21:06:05,1980
488,1981-06-05 21:14:03,1980
489,1981-06-05 21:22:00,1980
490,1981-06-05 21:29:04,1980
491,1981-06-05 21:37:02,1980
492,1981-06-05 21:44:05,1980
493,1981-06-05 21:52:03,1980
494,1981-06-05 22:00:01,1980
495,1981-06-05 22:07:04,1980
496,1981-06-05 22:15:02,1980
497,1981-06-05 22:22:05,1980
498,1981-06-05 22:30:03,1980
499,1981-06-05 22:38:01,1980
500,1981-06-05 22:45:04,1980
501,1981-06-05 22:53:02,1980
502,1981-06-05 23:01:00,1980
503,1981-06-05 23:08:03,1980
504,1981-06-05 23:16:01,1980
505,1981-06-05 23:23:05,1980
506,1981-06-05 23:31:02,1980
507,1981-06-05 23:39:00,1980
508,1981-06-05 23:46:03,1980
509,1981-06-05 23:54:01,1980
510,1981-06-06 00:01:05,1980
511,1981-06-06 00:09:02,1980
512,1981-06-06 00:17:00,1980
513,1981-06-06 00:24:04,1980
514,1981-06-06 00:32:01,1980
515,1981-06-06 00:39:05,1980
516,1981-06-06 00:47:03,1980
517,1981-06-06 00:55:00,1980
518,1981-06-06 01:02:04,1980
519,1981-06-06 01:10:02,1980
520,1981-06-06 01:17:05,1980
521,1981-06-06 01:25:03,1980
522,1981-06-06 01:33:00,1980
523,1981-06-06 01:40:04,1980
524,1981-06-06 01:48:02,1980
525,1981-06-06 01:55:05,1980
526,1981-06-06 02:03:03,1980
527,1981-06-06 02:11:01,1980
528,1981-06-06 02:18:04,1980
529,1981-06-06 02:26:02,1980
530,1981-06-06 02:34:00,1980
531,1981-06-06 02:41:03,1980
532,1981-06-06 02:49:01,1980
533,1981-06-06 02:56:05,1980
534,1981-06-06 03:04:02,1980
535,1981-06-06 03:12:00,1980
536,1981-06-06 03:19:03,1980
537,1981-06-06 03:27:01,1980
538,1981-06-06 03:34:05,1980
539,1981-06-06 03:42:02,1980
540,1981-06-06 03:50:00,1980
541,1981-06-06 03:57:04,1980
542,1981-06-06 04:05:01,1980
543,1981-06-06 04:12:05,1980
544,1981-06-06 04:20:03,1980
545,1981-06-06 04:28:00,1980
546,1981-06-06 04:35:04,1980
547,1981-06-06 04:43:01,1980
548,1981-06-06 04:50:05,1980
549,1981-06-06 04:58:03,1980
550,1981-06-06 05:06:00,1980
551,1981-06-06 05:13:04,1980
552,1981-06-06 05:21:02,1980
553,1981-06-06 05:28:05,1980
554,1981-06-06 05:36:03,1980
555,1981-06-06 05:44:01,1980
556,1981-06-06 05:51:04,1980
557,1981-06-06 05:59:02,1980
558,1981-06-06 06:07:00,1980
559,1981-06-06 06:14:03,1980
560,1981-06-06 06:22:01,1980
561,1981-06-06 06:29:04,1980
562,1981-06-06 06:37:02,1980
563,1981-06-06 06:45:00,1980
564,1981-06-06 06:52:03,1980
565,1981-06-06 07:00:01,1980
566,1981-06-06 07:07:05,1980
567,1981-06-06 07:15:02,1980
568,1981-06-06 07:23:00,1980
569,1981-06-06 07:30:04,1980
570,1981-06-06 07:38:01,1980
571,1981-06-06 07:45:05,1980
572,1981-06-06 07:53:03,1980
573,1981-06-06 08:01:00,1980
574,1981-06-06 08:08:04,1980
575,1981-06-06 08:16:01,1980
576,1981-06-06 08:23:05,1980
577,1981-06-06 08:31:03,1980
578,1981-06-06 08:39:00,1980
579,1981-06-06 08:46:04,1980
580,1981-06-06 08:54:02,1980
581,1981-06-06 09:01:05,1980
582,1981-06-06 09:09:03,1980
583,1981-06-06 09:17:01,1980
584,1981-06-06 09:24:04,1980
585,1981-06-06 09:32:02,1980
586,1981-06-06 09:40:00,1980
587,1981-06-06 09:47:03,1980
588,1981-06-06 09:55:01,1980
589,1981-06-06 10:02:04,1980
590,1981-06-06 10:10:02,1980
591,1981-06-06 10:18:00,1980
592,1981-06-06 10:25:03,1980
593,1981-06-06 10:33:01,1980
594,1981-06-06 10:40:05,1980
595,1981-06-06 10:48:02,1980
596,1981-06-06 10:56:00,1980
597,1981-06-06 11:03:04,1980
598,1981-06-06 11:11:01,1980
599,1981-06-06 11:18:05,1980
600,1981-06-06 11:26:02,1980
601,1981-06-06 11:34:00,1980
602,1981-06-06 11:41:04,1980
603,1981-06-06 11:49:01,1980
604,1981-06-06 11:56:05,1980
605,1981-06-06 12:04:03,1980
606,1981-06-06 12:12:00,1980
607,1981-06-06 12:19:04,1980
608,1981-06-06 12:27:02,1980
609,1981-06-06 12:34:05,1980
610,1981-06-06 12:42:03,1980
611,1981-06-06 12:50:01,1980
612,1981-06-06 12:57:04,1980
613,1981-06-06 13:05:02,1980
614,1981-06-06 13:12:05,1980
615,1981-06-06 13:20:03,1980
616,1981-06-06 13:28:01,1980
617,1981-06-06 13:35:04,1980
618,1981-06-06 13:43:02,1980
619,1981-06-06 13:51:00,1980
620,1981-06-06 13:58:03,1980
621,1981-06-06 14:06:01,1980
622,1981-06-06 14:13:05,1980
623,1981-06-06 14:21:02,1980
624,1981-06-06 14:29:00,1980
625,1981-06-06 14:36:04,1980
626,1981-06-06 14:44:01,1980
627,1981-06-06 14:51:05,1980
628,1981-06-06 14:59:02,1980
629,1981-06-06 15:07:00,1980
630,1981-06-06 15:14:04,1980
631,1981-06-06 15:22:01,1980
632,1981-06-06 15:29:05,1980
633,1981-06-06 15:37:03,1980
634,1981-06-06 15:45:00,1980
635,1981-06-06 15:52:04,1980
636,1981-06-06 16:00:02,1980
637,1981-06-06 16:07:05,1980
638,1981-06-06 16:15:03,1980
639,1981-06-06 16:23:00,1980
640,1981-06-06 16:30:04,1980
641,1981-06-06 16:38:02,1980
642,1981-06-06 16:45:05,1980
643,1981-06-06 16:53:03,1980
644,1981-06-06 17:01:01,1980
645,1981-06-06 17:08:04,1980
646,1981-06-06 17:16:02,1980
647,1981-06-06 17:24:00,1980
648,1981-06-06 17:31:03,1980
649,1981-06-06 17:39:01,1980
650,1981-06-06 17:46:05,1980
651,1981-06-06 17:54:02,1980
652,1981-06-06 18:02:00,1980
653,1981-06-06 18:09:03,1980
654,1981-06-06 18:17:01,1980
655,1981-06-06 18:24:05,1980
656,1981-06-06 18:32:02,1980
657,1981-06-06 18:40:00,1980
658,1981-06-06 18:47:04,1980
659,1981-06-06 18:55:01,1980
660,1981-06-06 19:02:05,1980
661,1981-06-06 19:10:03,1980
662,1981-06-06 19:18:00,1980
663,1981-06-06 19:25:04,1980
664,1981-06-06 19:33:02,1980
665,1981-06-06 19:40:05,1980
666,1981-06-06 19:48:03,1980
667,1981-06-06 19:56:00,1980
668,1981-06-06 20:03:04,1980
669,1981-06-06 20:11:02,1980
670,1981-06-06 20:18:05,1980
671,1981-06-06 20:26:03,1980
672,1981-06-06 20:34:01,1980
673,1981-06-06 20:41:04,1980
674,1981-06-06 20:49:02,1980
675,1981-06-06 20:57:00,1980
676,1981-06-06 21:04:03,1980
677,1981-06-06 21:12:01,1980
678,1981-06-06 21:19:05,1980
679,1981-06-06 21:27:02,1980
680,1981-06-06 21:35:00,1980
681,1981-06-06 21:42:03,1980
682,1981-06-06 21:50:01,1980
683,1981-06-06 21:57:05,1980
684,1981-06-06 22:05:02,1980
685,1981-06-06 22:13:00,1980
686,1981-06-06 22:20:04,1980
687,1981-06-06 22:28:01,1980
688,1981-06-06 22:35:05,1980
689,1981-06-06 22:43:03,1980
690,1981-06-06 22:51:00,1980
691,1981-06-06 22:58:04,1980
692,1981-06-06 23:06:01,1980
693,1981-06-06 23:13:05,1980
694,1981-06-06 23:21:03,1980
695,1981-06-06 23:29:00,1980
696,1981-06-06 23:36:04,1980
697,1981-06-06 23:44:02,1980
698,1981-06-06 23:51:05,1980
699,1981-06-06 23:59:03,1980
700,1981-06-07 00:07:01,1980
701,1981-06-07 00:14:04,1980
702,1981-06-07 00:22:02,1980
703,1981-06-07 00:30:00,1980
704,1981-06-07 00:37:03,1980
705,1981-06-07 00:45:01,1980
706,1981-06-07 00:52:04,1980
707,1981-06-07 01:00:02,1980
708,1981-06-07 01:08:00,1980
709,1981-06-07 01:15:03,1980
710,1981-06-07 01:23:01,1980
711,1981-06-07 01:30:05,1980
712,1981-06-07 01:38:02,1980
713,1981-06-07 01:46:00,1980
714,1981-06-07 01:53:04,1980
715,1981-06-07 02:01:01,1980
716,1981-06-07 02:08:05,1980
717,1981-06-07 02:16:03,1980
718,1981-06-07 02:24:00,1980
719,1981-06-07 02:31:04,1980
720,1981-06-07 02:39:01,1980
721,1981-06-07 02:46:05,1980
722,1981-06-07 02:54:03,1980
723,1981-06-07 03:02:00,1980
724,1981-06-07 03:09:04,1980
725,1981-06-07 03:17:02,1980
726,1981-06-07 03:24:05,1980
727,1981-06-07 03:32:03,1980
728,1981-06-07 03:40:01,1980
729,1981-06-07 03:47:04,1980
730,1981-06-07 03:55:02,1980
731,1981-06-07 04:02:05,1980
732,1981-06-07 04:10:03,1980
733,1981-06-07 04:18:01,1980
734,1981-06-07 04:25:04,1980
735,1981-06-07 04:33:02,1980
736,1981-06-07 04:41:00,1980
737,1981-06-07 04:48:03,1980
738,1981-06-07 04:56:01,1980
739,1981-06-07 05:03:05,1980
740,1981-06-07 05:11:02,1980
741,1981-06-07 05:19:00,1980
742,1981-06-07 05:26:04,1980
743,1981-06-07 05:34:01,1980
744,1981-06-07 05:41:05,1980
745,1981-06-07 05:49:02,1980
746,1981-06-07 05:57:00,1980
747,1981-06-07 06:04:04,1980
748,1981-06-07 06:12:01,1980
749,1981-06-07 06:19:05,1980
750,1981-06-07 06:27:03,1980
751,1981-06-07 06:35:00,1980
752,1981-06-07 06:42:04,1980
753,1981-06-07 06:50:02,1980
754,1981-06-07 06:57:05,1980
755,1981-06-07 07:05:03,1980
756,1981-06-07 07:13:01,1980
757,1981-06-07 07:20:04,1980
758,1981-06-07 07:28:02,1980
759,1981-06-07 07:35:05,1980
760,1981-06-07 07:43:03,1980
761,1981-06-07 07:51:01,1980
762,1981-06-07 07:58:04,1980
763,1981-06-07 08:06:02,1980
764,1981-06-07 08:14:00,1980
765,1981-06-07 08:21:03,1980
766,1981-06-07 08:29:01,1980
767,1981-06-07 08:36:05,1980
768,1981-06-07 08:44:02,1980
769,1981-06-07 08:52:00,1980
770,1981-06-07 08:59:04,1980
771,1981-06-07 09:07:01,1980
772,1981-06-07 09:14:05,1980
773,1981-06-07 09:22:02,1980
774,1981-06-07 09:30:00,1980
